	ligand	mean	var_propagated	std_propagated	var	std	stderr	median	mad	std_prop %	std %
MG_2PG_cl203	2PG	-2.65312640589	37.3062392773	6.10788337129	37.3062392773	6.10788337129	0.75758969286	-3.2519	3.2733	230.214563382	230.214563382
MG_2PG_cl203_2	2PG	-15.6704514879	47.4293627493	6.88689790466	47.4293627493	6.88689790466	0.854214553748	-15.9272	3.9426	43.9483055737	43.9483055737
MG_2PG_cl203_3	2PG	-11.1475808583	65.8729042438	8.11621243215	65.8729042438	8.11621243215	1.00669225489	-12.1758	5.2517	72.8069393288	72.8069393288
MG_2PG_cl203_4	2PG	-11.9440102567	71.4049853738	8.45014706226	71.4049853738	8.45014706226	1.04811174811	-12.3119	5.3047	70.7479889975	70.7479889975
MG_2PG_cl203_5	2PG	-13.5831102962	69.3290538929	8.32640702181	69.3290538929	8.32640702181	1.03276368503	-13.2067	5.379	61.299708537	61.299708537
MG_2PG_cl203_6	2PG	-20.5469476708	68.546357113	8.27927274058	68.546357113	8.27927274058	1.02691739697	-21.2703	4.7428	40.2944168313	40.2944168313
MG_2PG_cl203_7	2PG	-15.3649074709	51.8533981791	7.20093036899	51.8533981791	7.20093036899	0.893165487113	-16.1064	5.3292	46.866083526	46.866083526
MG_2PG_cl203_8	2PG	-9.73362787891	65.2398349773	8.07711798708	65.2398349773	8.07711798708	1.00184318577	-10.1387	4.4982	82.9815777588	82.9815777588
MG_2PG_cl203_9	2PG	-16.718189986	68.0150221124	8.24712205029	68.0150221124	8.24712205029	1.02292959463	-16.9887	5.4053	49.3302328613	49.3302328613
MG_2PG_cl203_10	2PG	-8.52727414629	35.6684060606	5.97230324587	35.6684060606	5.97230324587	0.740773047988	-8.7746	3.8901	70.037659672	70.037659672
MG_2PG_cl103	2PG	-26.8550938638	61.1078675952	7.81715214098	61.1078675952	7.81715214098	0.96959839105	-26.9144	4.6701	29.1086383113	29.1086383113
MG_2PG_cl103_2	2PG	-26.4195747714	69.6127801339	8.34342736133	69.6127801339	8.34342736133	1.03487479833	-29.005	4.2839	31.5804755888	31.5804755888
MG_2PG_cl103_3	2PG	-11.9294223644	89.6559147936	9.46868073142	89.6559147936	9.46868073142	1.17444530143	-11.3346	5.9759	79.3724997088	79.3724997088
MG_2PG_cl103_4	2PG	-24.9610557504	65.7909416478	8.11116154739	65.7909416478	8.11116154739	1.00606576974	-26.5204	5.0653	32.4952663401	32.4952663401
MG_2PG_cl103_5	2PG	-16.9030478766	51.8839502553	7.20305145444	51.8839502553	7.20305145444	0.893428575384	-16.6908	3.9417	42.6139209155	42.6139209155
MG_2PG_cl103_6	2PG	-15.2131127797	63.2846408387	7.95516441305	63.2846408387	7.95516441305	0.986716706586	-16.8245	4.8209	52.2914970018	52.2914970018
MG_2PG_cl103_7	2PG	-28.4578284515	57.0279907834	7.55168794267	57.0279907834	7.55168794267	0.936671609669	-30.0978	4.3197	26.5364167036	26.5364167036
MG_2PG_cl103_8	2PG	-28.3612897964	50.6714199789	7.11838605155	50.6714199789	7.11838605155	0.882927124607	-28.1815	3.8255	25.0989503744	25.0989503744
MG_2PG_cl103_9	2PG	-15.1891195239	90.1707796695	9.49582959354	90.1707796695	9.49582959354	1.17781270334	-15.0465	7.0894	62.5173143091	62.5173143091
MG_2PG_cl103_10	2PG	-15.0872695367	69.4177721595	8.33173284254	69.4177721595	8.33173284254	1.03342427179	-14.7448	5.3668	55.2235964386	55.2235964386
MG_2PG_cl223	2PG	-16.2535333284	47.085980918	6.86192253804	47.085980918	6.86192253804	0.851116740777	-16.5566	4.2263	42.2180359149	42.2180359149
MG_2PG_cl223_2	2PG	-10.8823390563	145.343081644	12.055831852	145.343081644	12.055831852	1.49534190401	-9.2922	11.3048	110.783461071	110.783461071
MG_2PG_cl223_3	2PG	-21.2990928467	41.0454099842	6.40666918018	41.0454099842	6.40666918018	0.794649511364	-22.2951	2.8818	30.0795401301	30.0795401301
MG_2PG_cl223_4	2PG	-28.0067066309	67.7646594693	8.23192926776	67.7646594693	8.23192926776	1.02104516188	-28.467	5.5174	29.3927071692	29.3927071692
MG_2PG_cl223_5	2PG	-20.8754680842	67.7510873968	8.23110487096	67.7510873968	8.23110487096	1.02094290805	-20.897	4.6487	39.429558359	39.429558359
MG_2PG_cl223_6	2PG	-26.6863206654	117.208235914	10.8262752558	117.208235914	10.8262752558	1.34283417794	-26.894	7.3991	40.5686321151	40.5686321151
MG_2PG_cl223_7	2PG	-22.6270995591	46.5521244463	6.82291172787	46.5521244463	6.82291172787	0.846278045292	-23.5658	3.2809	30.1537177137	30.1537177137
MG_2PG_cl223_8	2PG	-14.9318564418	56.1316245313	7.49210414579	56.1316245313	7.49210414579	0.929281149238	-15.9158	4.4476	50.1753025484	50.1753025484
MG_2PG_cl223_9	2PG	-14.8736506949	53.6597159142	7.32527923797	53.6597159142	7.32527923797	0.908589066073	-16.988	3.3878	49.2500421598	49.2500421598
MG_2PG_cl223_10	2PG	-14.0791222455	65.3291271466	8.08264357414	65.3291271466	8.08264357414	1.0025285505	-13.1759	5.264	57.4087179102	57.4087179102
MG_PEP_cl302	PEP	-26.1039819892	51.9177222643	7.20539535794	51.9177222643	7.20539535794	0.893719300833	-27.725	4.032	27.60266752	27.60266752
MG_PEP_cl302_2	PEP	-27.2156963313	78.8743879933	8.88112537876	78.8743879933	8.88112537876	1.10156802921	-26.9761	6.2928	32.6323650538	32.6323650538
MG_PEP_cl302_3	PEP	-27.5038893192	68.227752317	8.26000922015	68.227752317	8.26000922015	1.02452805133	-28.4835	5.6677	30.0321497236	30.0321497236
MG_PEP_cl302_4	PEP	-25.263214647	54.2858051242	7.36789014062	54.2858051242	7.36789014062	0.913874298074	-25.3375	3.9235	29.1644996235	29.1644996235
MG_PEP_cl302_5	PEP	-40.6728336725	86.9862126933	9.32663994659	86.9862126933	9.32663994659	1.15682731038	-40.9128	5.473	22.930883109	22.930883109
MG_PEP_cl302_6	PEP	-30.008470814	56.4158664142	7.51104962134	56.4158664142	7.51104962134	0.931631046269	-31.0618	4.5021	25.0297646551	25.0297646551
MG_PEP_cl302_7	PEP	-25.3972833213	68.2264490917	8.25993033214	68.2264490917	8.25993033214	1.02451826647	-25.714	5.9156	32.5228892698	32.5228892698
MG_PEP_cl302_8	PEP	-30.6055354069	79.8503555549	8.93590261557	79.8503555549	8.93590261557	1.10836230924	-30.9391	4.9403	29.1970145164	29.1970145164
MG_PEP_cl302_9	PEP	-27.61429559	80.7099149962	8.98386971167	80.7099149962	8.98386971167	1.11431189527	-29.8958	5.3581	32.5334017027	32.5334017027
MG_PEP_cl302_10	PEP	-26.6164229132	80.3230790439	8.96231437989	80.3230790439	8.96231437989	1.11163828541	-27.0445	4.8207	33.6721219419	33.6721219419
MG_PEP_cl312	PEP	-98.0142250715	248.741750375	15.7715487627	248.741750375	15.7715487627	1.95621986485	-99.239	5.2611	16.0910814234	16.0910814234
MG_PEP_cl312_2	PEP	-15.5965078636	299.276198634	17.299601112	299.276198634	17.299601112	2.14575143243	-22.2272	9.047	110.919708843	110.919708843
MG_PEP_cl312_3											
MG_PEP_cl312_4											
MG_PEP_cl312_5	PEP	-114.03711923	313.422874335	17.7037531144	313.422874335	17.7037531144	2.19588031878	-114.69204	6.54006	15.5245530875	15.5245530875
MG_PEP_cl312_6	PEP	-96.673122139	235.315152425	15.3399854115	235.315152425	15.3399854115	1.90269101912	-98.7927	5.8726	15.8678907561	15.8678907561
MG_PEP_cl312_7											
MG_PEP_cl312_8											
MG_PEP_cl312_9	PEP	-94.5607093142	828.585315554	28.7851579039	828.585315554	28.7851579039	3.57035942072	-106.505	10.7978	30.4409284921	30.4409284921
MG_PEP_cl312_10	PEP	-111.48532447	328.491117091	18.1243239071	328.491117091	18.1243239071	2.24804570543	-111.6554	6.6168	16.2571387699	16.2571387699
MG_PEP_cl402	PEP	-39.8796521139	155.581552041	12.4732334237	155.581552041	12.4732334237	1.54711419717	-43.5848	5.6253	31.277187143	31.277187143
MG_PEP_cl402_2	PEP	-23.9211279272	72.9331145066	8.54008867089	72.9331145066	8.54008867089	1.05926763166	-25.3842	4.7383	35.7010283833	35.7010283833
MG_PEP_cl402_3	PEP	-3.59183363343	61.3043680119	7.82971059567	61.3043680119	7.82971059567	0.971156075644	-3.8419	5.7176	217.986449116	217.986449116
MG_PEP_cl402_4	PEP	-43.4893970581	214.372371345	14.6414606971	214.372371345	14.6414606971	1.81604969156	-48.6746	7.8555	33.6667364635	33.6667364635
MG_PEP_cl402_5	PEP	-34.0367473168	47.9614707923	6.925422066	47.9614707923	6.925422066	0.858992887875	-34.5512	2.9279	20.3468974328	20.3468974328
MG_PEP_cl402_6	PEP	-27.3311671094	158.228051225	12.5788732097	158.228051225	12.5788732097	1.56021719999	-27.6207	6.852	46.023915332	46.023915332
MG_PEP_cl402_7	PEP	-33.3993207033	73.0177871515	8.54504459623	73.0177871515	8.54504459623	1.05988233855	-34.7767	4.6198	25.5844862	25.5844862
MG_PEP_cl402_8	PEP	-35.8434878317	68.0642194817	8.25010421035	68.0642194817	8.25010421035	1.02329948606	-36.6664	3.5452	23.0170240382	23.0170240382
MG_PEP_cl402_9	PEP	-25.4575541088	55.7888088242	7.4691906405	55.7888088242	7.4691906405	0.926439078691	-24.6111	4.7083	29.3397810669	29.3397810669
MG_PEP_cl402_10	PEP	-21.7371003718	56.3929049426	7.50952095294	56.3929049426	7.50952095294	0.931441438289	-22.2966	4.6951	34.5470224846	34.5470224846
MG_PEP_cl313											
MG_PEP_cl313_2	PEP	-35.6052442393	194.833470109	13.9582760436	194.833470109	13.9582760436	1.73131106439	-38.7327	6.3837	39.2028655941	39.2028655941
MG_PEP_cl313_3											
MG_PEP_cl313_4											
MG_PEP_cl313_5	PEP	-33.91580439	69.1554882285	8.31597788769	69.1554882285	8.31597788769	1.03147011015	-33.759	3.9092	24.5194770911	24.5194770911
MG_PEP_cl313_6	PEP	-93.6331054792	235.388912336	15.3423893946	235.388912336	15.3423893946	1.90298919652	-94.6973	6.5586	16.385646205	16.385646205
MG_PEP_cl313_7	PEP	-28.0135626114	72.4802789221	8.51353504263	72.4802789221	8.51353504263	1.05597405943	-27.6749	5.2544	30.3907616491	30.3907616491
MG_PEP_cl313_8	PEP	-113.387242308	323.585934976	17.9884945167	323.585934976	17.9884945167	2.23119814303	-115.517437143	5.997037143	15.8646547446	15.8646547446
MG_PEP_cl313_9	PEP	-31.7112263685	109.863527586	10.4815803955	109.863527586	10.4815803955	1.30008004243	-35.6364	3.8466	33.0532167809	33.0532167809
MG_PEP_cl313_10	PEP	-111.693890683	298.086862346	17.2651922186	298.086862346	17.2651922186	2.14148353447	-114.0981	5.6617	15.4575976475	15.4575976475
MG_PEP_cl213	PEP	-96.6678860655	246.777652819	15.7091582467	246.777652819	15.7091582467	1.94848127375	-98.7341	7.4875	16.2506483653	16.2506483653
MG_PEP_cl213_2	PEP	-109.578561314	342.003473387	18.4933359183	342.003473387	18.4933359183	2.29381601229	-109.5482	8.0971	16.8767829186	16.8767829186
MG_PEP_cl213_3	PEP	-100.607469035	502.33799243	22.4128979034	502.33799243	22.4128979034	2.77997784283	-101.077955714	11.244544286	22.2775685726	22.2775685726
MG_PEP_cl213_4	PEP	-93.8556521643	232.165139678	15.2369662229	232.165139678	15.2369662229	1.8899130614	-96.3996	4.9819	16.2344684327	16.2344684327
MG_PEP_cl213_5	PEP	-88.5761625773	211.935903728	14.5580185372	211.935903728	14.5580185372	1.8056999654	-90.7377	6.4954	16.4355940849	16.4355940849
MG_PEP_cl213_6	PEP	-91.748860004	286.740641628	16.9334178956	286.740641628	16.9334178956	2.10033199437	-92.94	8.4093	18.4562706227	18.4562706227
MG_PEP_cl213_7	PEP	-2.69923577329	203.863381772	14.2780734615	203.863381772	14.2780734615	1.77097705224	-3.6571	12.1391	528.967258168	528.967258168
MG_PEP_cl213_8	PEP	-113.903699545	338.068746143	18.3866458644	338.068746143	18.3866458644	2.28058273978	-115.9708	7.7296	16.1422727601	16.1422727601
MG_PEP_cl213_9											
MG_PEP_cl213_10	PEP	-104.90253037	271.693157106	16.4831173358	271.693157106	16.4831173358	2.04447908395	-106.602	5.2985	15.7127928923	15.7127928923
2PG sumup	2PG	-17.6091576256	1.26519832193	1.12481034932	51.327416734	7.1643155105	1.01318721601	-15.5214998799	5.18970799761	6.38764427709	40.6851688355
PEP sumup	PEP	-56.108479838	4.45707208924	2.11117789143	1383.46875965	37.1950098757	5.20834315542	-34.8209957781	10.228824491	3.76267169868	66.2912450722
ddG	PEP-2PG	-38.4993222124	5.72227041117	2.39212675483	1434.79617639	37.8787034676	5.30597651326	-19.2994958982	15.4185324886	6.21342563288	98.3879748808
dKd	PEP-2PG	6.02270556941e-29	1.06255145928e-30	3.4137624168e-27	1.03395136871e-56	0.350819037273	4.66767592346e-25	7.1345510216e-15	0.00142966121937	5668.1542497	5.82494085474e+29
